GDP per capita,country,date,agricultural_land%,forest_land%,land_area,avg_precipitation,trade_in_services%,control_of_corruption_estimate,control_of_corruption_std,access_to_electricity%,renewvable_energy_consumption%,electric_power_consumption,CO2_emisions,other_greenhouse_emisions,population_density,inflation_annual%,real_interest_rate,risk_premium_on_lending,research_and_development_expenditure%,central_goverment_debt%,tax_revenue%,expense%,goverment_effectiveness_estimate,goverment_effectiveness_std,human_capital_index,doing_business,time_to_get_operation_license,statistical_performance_indicators,individuals_using_internet%,logistic_performance_index,military_expenditure%,GDP_current_US,political_stability_estimate,political_stability_std,rule_of_law_estimate,rule_of_law_std,regulatory_quality_estimate,regulatory_quality_std,government_expenditure_on_education%,government_health_expenditure%,multidimensional_poverty_headcount_ratio%,gini_index,birth_rate,death_rate,life_expectancy_at_birth,population,rural_population,voice_and_accountability_estimate,voice_and_accountability_std,intentional_homicides
704.030462837,"Gambia, The",01-01-2020,62.648221344,23.979249012,10120,836,11.852632996,-0.425882965,0.154967412,62.234001160,49.74,,611.4,2453.329037,254.347332016,5.931276366,25.258395644,19.857041667,,,,,-0.787312388,0.209250361,0.421570629,,,47.45375,31.60419095,,0.809324910,1812170891.19069,0.247992232,0.237614140,-0.394651920,0.146844566,-0.759016037,0.180446461,2.887345791,1.36467004,,38.8,33.719,7.373,62.612,2573995,963137,-0.199700385,0.125419647,
3233.219752468,Georgia,01-01-2010,35.400777090,40.615915959,69490,1026,22.325519553,0.012301577,0.143457994,100,39.15,2049.544523655,5322.1,13087.03193,66.249606354,7.110178975,1.433684089,6.290919573,,31.892253547,21.427393042,25.433057154,0.327387810,0.218270719,0.541148841,,,,26.9,2.61,3.709632391,12243217070.5734,-0.718320906,0.273786128,-0.205984980,0.135613412,0.586639822,0.156431839,2.803647995,1.93382823,,39.5,15.109,12.347,72.128,3786695,1683754,-0.160913214,0.134920165,4.873813832
4356.928016249,Georgia,01-01-2017,34.318606994,40.615915959,69490,1026,36.668358542,0.758942425,0.146631703,100,27.52,,9907.1,17482.17546,65.222785962,6.035317253,2.759985046,4.185735440,0.270229995,39.392467420,23.340104412,27.243287800,0.481253505,0.225179777,0.614,,,76.913333333,59.7055046,,1.969742969,16242645072.2881,-0.375215024,0.222265065,0.262213171,0.153321818,0.948867798,0.211511910,3.574429989,2.62671113,,37.9,14.856,12.603,73.57,3728004,1557150,0.264818490,0.127954677,2.412577216
4722.042423141,Georgia,01-01-2018,34.166067060,40.615915959,69490,1026,38.281858876,0.724707186,0.145019874,99.9,27.37,,9725.2,17135.15848,65.197330207,2.615244714,6.475863169,3.869250000,0.280519992,38.887742884,22.430795033,24.129472594,0.518160224,0.236899644,0.609057724,,,75.44625,62.7179082,2.44,1.897113157,17596922469.9152,-0.447616845,0.219739929,0.270468593,0.146614209,1.031990647,0.212913603,3.521059990,2.80701351,,36.4,14.395,12.963,73.341,3726549,1541599,0.228967398,0.130710661,2.359287707
4255.742993213,Georgia,01-01-2020,34.219312131,40.615915959,69490,1026,19.163169344,0.600856006,0.156434387,100,23.45,,10255,17669.44862,65.130270478,5.202464890,4.212777723,3.247121612,0.300799996,65.884413102,21.405314850,29.316535078,0.717011869,0.294759601,0.568925798,,,86.49625,72.53157487,,1.805477831,15842922532.7202,-0.429623365,0.241603479,0.222179666,0.148456216,1.001167655,0.230592921,3.849859238,2.77793884,,34.5,12.966,13.976,72.765,3722716,1509450,0.055667788,0.127778590,
41572.455948151,Germany,01-01-2010,47.910032418,32.730871848,348570,700,14.557567550,1.766428828,0.153291345,100,11.61,7264.322590736,773069.1,881692.6436,234.606908225,1.103810378,,,2.730240107,,11.190297925,31.366713461,1.515693784,0.218765646,0.760740280,,,,82,4.11,1.266826626,3399667820000.01,0.796834469,0.239330947,1.637504697,0.154795170,1.570686102,0.235530734,5.095880032,8.39849472,19.7,30.3,8.3,10.5,79.987804878,81776930,18836498,1.297783256,0.143270001,0.975098829
44652.589172272,Germany,01-01-2017,47.763116467,32.684546469,349370,700,18.169156056,1.796617866,0.124809504,100,15.22,,732204.2,831156.0109,236.588722558,1.509494851,,,3.047100067,,11.419122418,28.078239205,1.612810254,0.208749488,0.795,,,85.567916667,84.3941537,,1.153403721,3690849152517.65,0.574380219,0.209813088,1.573621154,0.158714339,1.774838328,0.220789850,4.871829987,8.78484631,19,31.9,9.5,11.3,80.992682927,82657002,18795376,1.432267666,0.120665617,0.983971146
47939.278288450,Germany,01-01-2018,47.641536436,32.683610968,349380,700,18.423914860,1.898325324,0.134504512,100,16.04,,707770.2,802489.7991,237.294012250,1.732168798,,,3.110110044,,11.456981979,27.922120370,1.523580909,0.209096208,0.763772786,,,87.441666667,87.03711209,4.2,1.170548545,3974443355019.6,0.577707589,0.208318025,1.591349125,0.152301222,1.756326795,0.222046480,4.979330063,8.85075378,18.7,31.8,9.5,11.5,80.892682927,82905782,18809664,1.442795277,0.122449711,0.950580714
46749.476228002,Germany,01-01-2020,47.497066316,32.682675520,349390,700,16.863642676,1.825713873,0.149796650,100,18.6,,603350.5,692750.7552,238.017318756,0.144877926,,,3.129790068,,10.567583210,32.605700217,1.314061880,0.231866837,0.751162469,,,87.47625,89.81294133,,1.373585715,3887727161914.41,0.644988060,0.226481333,1.519799232,0.150381744,1.577934742,0.233886927,5.587590218,10.05796528,24,,9.3,11.9,81.041463415,83160871,18750282,1.373611093,0.110348202,0.938448940
1998.722665814,Ghana,01-01-2017,53.106987343,35.000615276,227540,1187,26.614924466,-0.253569841,0.124474965,79,45.28,,15135,32492.6113,132.821754417,12.371921551,,,,,11.577031156,17.355240127,-0.186972558,0.172041640,0.439,,,60.167083333,37.88415262,,0.312701238,60405920071.5652,0.082036331,0.213935792,0.108088382,0.143885732,-0.186404765,0.163484365,3.533629894,1.06188178,,,28.978,7.39,64.013,30222262,13477013,0.596760809,0.119706504,2.015070911
2180.029684256,Ghana,01-01-2018,53.694038850,35.032345961,227540,1187,26.238936486,-0.138242349,0.125007212,80.4,42.13,,16774.9,34130.8132,135.671270985,7.808765166,,,,,12.244241666,17.601847743,-0.319894850,0.169744149,0.443490088,,,60.173333333,43,2.57,0.325876657,67298913752.0241,-0.036738522,0.212307975,0.051578201,0.138192415,-0.141936392,0.160275951,3.886130095,1.34083962,47.8,,29.025,7.373,64.122,30870641,13564560,0.558498740,0.123724416,1.619661892
2176.576218042,Ghana,01-01-2020,55.393019914,35.096930995,227533,1187,28.157460081,-0.127230331,0.136787534,85.440567017,40.25,,19401.16,39070.28751,141.431796706,9.887289563,,,,,11.340431963,21.883554406,-0.196662068,0.195723712,0.450056404,,,61.29625,56.68215981,,0.350948995,70043095503.6675,0.169862181,0.232469827,-0.079614252,0.136406392,-0.130579710,0.169316143,3.409159899,1.98434043,,,28.038,7.448,64.114,32180401,13725263,0.553479671,0.120229729,1.724652192
26716.648826027,Greece,01-01-2010,58.099301784,30.27,128900,652,19.530630706,-0.062511668,0.151518404,100,11.38,5333.439555536,87578.5,108551.8706,86.278828549,4.712989078,,,0.603470027,136.602224224,20.386033573,50.957052664,0.492912799,0.218765646,0.714860320,,,,44.4,2.96,2.750218262,297124961971.501,-0.127206877,0.239330947,0.583895683,0.152169555,0.642821491,0.235530734,4.140564919,6.61249924,27.7,34.1,10.3,9.8,80.387804878,11121341,2636648,0.897718012,0.125097126,1.595101154
18582.089341163,Greece,01-01-2017,46.963078355,30.269976726,128900,652,28.057343532,-0.111620285,0.124809504,100,16.38,,66795.5,86847.33102,83.434282389,1.121254520,,,1.152279973,198.965311961,26.458512500,47.628261958,0.239429265,0.208749488,0.681,,,83.86875,69.89297065,,2.563489907,199844406013.531,-0.081244558,0.209813088,0.049084142,0.158714339,0.223820239,0.220789850,3.477089882,4.24350309,34.8,34.4,8.2,11.6,81.287804878,10754679,2288166,0.658502698,0.121724494,0.804322504
19756.990456255,Greece,01-01-2018,46.110864236,30.269976726,128900,652,30.521943235,-0.055737924,0.134504512,100,17.86,,65021.2,84139.55801,83.265182312,0.625621413,,,1.213709950,208.807531013,26.945102586,47.944483309,0.258635640,0.209096208,0.694805861,,35.5,84.447083333,72.23837339,3.2,2.716453073,212049447242.111,0.153864294,0.208318025,0.112756364,0.152301222,0.402087927,0.222046480,3.597340107,4.23590899,31.8,32.9,8.1,11.2,81.787804878,10732882,2247680,0.741846502,0.123570561,0.931039984
17617.291505701,Greece,01-01-2020,45.517362296,30.269976726,128900,652,23.118025631,0.032075394,0.149796650,100,20.08,,51002.2,69283.30669,82.999216447,-1.247983556,,,1.507930040,253.119931146,24.802482328,58.550777892,0.403194964,0.231866837,0.690006495,,,85.44875,78.11584474,,3.062103252,188480337285.605,0.115144268,0.226481333,0.289413631,0.150381744,0.536497653,0.233886927,4.497175217,5.13178682,28.9,33.6,7.9,12.2,81.287804878,10698599,2170211,0.963265836,0.111107700,0.741992757
9574.310271137,Grenada,01-01-2018,23.529411765,52.058823529,340,2350,69.575646924,0.369962037,0.202491328,92.3,10.69,,320.3,2372.204092,358.347058824,0.804102313,8.599878241,4.175705,,,,,-0.197106674,0.368451059,0.541194916,,,,61.4,,,1166514814.81481,0.968616605,0.249047264,0.249573827,0.267879158,-0.275289863,0.271421611,3.559193373,1.86524379,,43.8,16.92,7.956,74.808,121838,77645,0.502225816,0.232971087,9.849143945
8437.536782312,Grenada,01-01-2020,23.529411765,52.058823529,340,2350,57.403936707,0.357017994,0.204005152,93.355567932,10.36,,324.5,2397.288523,363.714705882,-0.740732597,7.154646579,,,,,,0.002325825,0.404176235,0.565070510,,,,74.72185387,,,1043411111.11111,1.032545090,0.270491451,0.326836467,0.287431300,-0.122246236,0.296849579,,2.28805852,,,16.288,8.061,74.924,123663,78480,0.687310874,0.205946341,11.321090383
2852.557592848,Guatemala,01-01-2010,40.287420679,34.738708473,107160,1996,11.981098728,-0.540784419,0.167790592,84.348304749,67.08,556.043060412,11477.6,24360.44408,133.069120941,3.859509098,7.803198652,,0.044210002,24.816959414,10.605021842,12.857810922,-0.720754623,0.212392136,0.441940814,,41.1,,10.5,2.63,0.441382604,40676578423.4871,-0.852924466,0.243547097,-0.944123864,0.149675846,-0.172244892,0.191954479,2.848649979,2.06138587,,,27.525,5.296,70.878,14259687,7357571,-0.303283572,0.112505354,40.981574725
4454.024509482,Guatemala,01-01-2017,42.213512505,33.245614035,107160,1996,9.641902870,-0.787171602,0.129452556,93.3,64.99,,16530.1,31729.51546,150.125214632,4.424536552,11.112023924,,0.029549999,,10.635573973,12.812509090,-0.692472994,0.208990946,0.46,,37.5,62.323333333,37.9,,0.383850245,71653754066.2763,-0.651365459,0.213935792,-1.076287866,0.161474079,-0.369767845,0.199362278,2.950099945,2.1993053,,,24.791,5.015,72.551,16087418,7934315,-0.279576719,0.125854239,32.782983346
4485.752134951,Guatemala,01-01-2018,42.491601344,33.137364688,107160,1996,9.884652255,-0.821694732,0.131306872,94.209991455,64.02,,18075.7,33500.81336,152.547125793,3.751861867,11.505416876,,0.029379999,,10.560949929,12.898514033,-0.717828691,0.212409139,0.456771225,,,62.4625,41.5,2.41,0.372491638,73328365862.4329,-0.538192272,0.212307975,-1.075466394,0.151583955,-0.291999519,0.199100927,3.131939888,2.20251107,,,23.929,4.995,72.726,16346950,8001178,-0.353329957,0.128005251,28.895841471
4609.897257529,Guatemala,01-01-2020,43.038447182,32.920865995,107160,1996,6.964502864,-1.134002686,0.148095995,96.647468567,65.46,,16865.2,33165.68015,157.319270250,3.214440622,9.382975822,,0.048880000,,9.955638371,14.910170516,-0.712843359,0.248580188,0.461270094,,,68.261666667,47.51234167,,0.441524326,77715183063.2054,-0.415842652,0.232469827,-1.099682927,0.151866674,-0.270502895,0.213804573,3.295030117,2.47590232,,,21.816,5.337,71.797,16858333,8119648,-0.377719432,0.127330005,18.960164562
843.464279231,Guinea,01-01-2017,59.396874491,25.675565685,245720,1651,7.829016669,-1.038001418,0.132840887,35.4,71.96,,3321.6,26121.37339,49.816006023,8.914359479,,,,,,,-1.086431980,0.172041640,0.374,,,41.824166667,18.7,,1.768122506,10324668271.1032,-0.699074090,0.222477973,-1.254833937,0.151567653,-0.866547704,0.171870664,2.320339918,0.60066229,,,36.625,10.121,59.109,12240789,7859443,-0.739428520,0.125632927,
944.417268657,Guinea,01-01-2018,59.506755657,25.512778773,245720,1651,7.582336995,-1.059754133,0.133758545,45,73.18,,3735,26413.05756,51.094188507,9.827617013,,,,,,,-1.025342226,0.169744149,0.369082600,,,39.967916667,21.83002304,2.2,1.636814205,11857030367.2441,-0.880607545,0.221038386,-1.230892658,0.145350203,-0.806409240,0.167951137,2.384320021,0.61740124,,29.6,35.931,9.94,59.349,12554864,8017536,-0.768330097,0.130911350,
1073.659339001,Guinea,01-01-2020,59.559661403,25.187204949,245720,1651,18.697493959,-0.974657476,0.149585053,44.745422363,65.77,,4537.9,29745.6922,53.740651962,10.601620339,,,,,,,-0.969850123,0.195723712,0.370942473,,,49.4475,28.8232306,,1.438899366,14177835841.3923,-0.669287205,0.237614140,-1.302762151,0.142925948,-0.878001869,0.178533092,2.432670116,0.9703269,,,34.944,9.847,59.327,13205153,8335753,-0.919305801,0.126155302,
6220.978568206,Guyana,01-01-2017,5.293370587,93.690373381,196850,2387,20.988294471,-0.531385481,0.145518944,89.989532471,22.12,,2473.8,4616.558322,3.877327915,1.904656155,10.666044410,11.450333333,,,,,-0.280504614,0.248245358,0.495,,,32.7125,37.32583679,,1.253342689,4748174334.14044,-0.049440727,0.221287683,-0.298891038,0.172114626,-0.399782121,0.208547145,4.664780140,2.79179382,,,20.958,7.472,68.667,763252,560700,0.277819812,0.147948712,15.067107587
6094.909836789,Guyana,01-01-2018,5.293370587,93.643637287,196850,2387,27.811009548,-0.249941126,0.148010328,90.887710571,16.77,,2587.1,4768.25759,3.990419101,1.282842884,16.359877410,11.461916667,,,,,-0.254933685,0.263358593,0.494343042,,,42.470833333,,2.36,1.290815629,4787637005.53562,-0.191917717,0.220179930,-0.383601844,0.167967334,-0.540220737,0.211280361,4.450580120,2.95149112,,,20.77,7.499,68.896,785514,576520,0.223729163,0.148554027,14.130874816
6863.074345930,Guyana,01-01-2020,5.293370587,93.550114300,196850,2387,36.735625125,-0.173361897,0.154307097,92.298934937,12.04,,2768.5,5282.035926,4.049794260,0.993337023,48.520331222,7.928027778,,,,,-0.446153790,0.289945066,0.495226473,,,51.84375,81.8019792,,1.402577411,5471256594.72422,-0.137580603,0.232469827,-0.434385359,0.156516671,-0.536126554,0.228027880,,4.01893854,,,20.473,8.026,68.486,797202,583663,0.214108691,0.144072324,19.693879343
1389.358622991,Haiti,01-01-2017,72.931785196,12.940130624,27560,1440,10.183766741,-1.259292126,0.137299076,43.293540955,76.17,,3326.24,10312.34705,394.177902758,10.680088724,-0.905881388,,,,,,-2.130574226,0.202659607,0.446,,,38.335,27.2,,0.049269487,15093357143.2889,-0.676077306,0.219212145,-1.096876740,0.163773105,-1.353159189,0.194311053,1.498469949,0.46510882,,,24.98,8.014,63.854,10863543,4959642,-0.736969054,0.132844418,
1489.578406243,Haiti,01-01-2018,72.387518142,12.827285922,27560,1440,9.288194763,-1.285504103,0.141926065,44.436241150,76.25,,3289.74,10194.95506,399.579862119,12.481411117,6.163884499,,,,,,-1.965881228,0.211567521,0.444787979,,,44.9125,32.47362713,2.11,0.088093539,16403864522.0538,-0.640176177,0.217243075,-1.061642289,0.159819067,-1.302295089,0.196304634,1.637159944,0.52653241,,,24.579,7.998,64.019,11012421,4924975,-0.752232194,0.137527451,6.746926947
1283.141227859,Haiti,01-01-2020,64.949201742,12.601596517,27560,1440,4.303082853,-1.346412778,0.164057419,46.336513519,76.31,,3209.04,10267.23377,410.261284470,22.796311364,-3.413247767,,,,,,-2.113048077,0.260344088,0.446564913,,,39.922083333,36.39474796,,0.171754661,14508222518.3018,-1.027478695,0.237614140,-1.032677770,0.162807867,-1.256036758,0.221478790,1.371013880,0.40528839,,,23.936,8.176,64.052,11306801,4851974,-0.840826333,0.134874120,11.320619717
2403.306088393,Honduras,01-01-2017,31.173473948,57.396639557,111890,1976,20.824922510,-0.739263594,0.125258148,86.5,45.6,,9377,20955.29299,86.038448476,3.934360844,14.109127584,,0.039940000,,,,-0.531442285,0.202614397,0.49,,,60.542916667,31.73579247,,1.724405178,23136247990.5977,-0.565637231,0.213935792,-1.062726617,0.153310120,-0.450214773,0.182429761,6.093361855,2.85400987,,49.4,22.16,4.221,72.692,9626842,4191816,-0.440145791,0.125854239,40.137773114
2457.686042419,Honduras,01-01-2018,31.361158280,57.209402091,111890,1976,21.381742983,-0.656966507,0.125801206,91.6,48.83,,9031.3,21043.05227,87.522119939,4.347349378,15.554078111,,0.063940004,,,,-0.618283272,0.204146206,0.480305940,,,61.07,36.04006082,2.6,1.607694472,24067750760.499,-0.531866431,0.212307975,-1.057187200,0.144406959,-0.448792905,0.184343949,6.056469917,2.84892344,,48.9,21.895,4.257,72.814,9792850,4201524,-0.523381531,0.128005251,38.099225455
2354.121433873,Honduras,01-01-2020,31.620341407,56.834927161,111890,1976,15.922372833,-0.988052368,0.146012425,93.087699890,50.09,,8835.4,21147.29453,90.461730271,3.468411780,11.826899396,,,,14.765397230,23.905552790,-0.645444572,0.258833438,0.481023133,,,60.544583333,43.48954646,,1.476114739,23827859226.8834,-0.448519617,0.232469827,-1.010110259,0.149795681,-0.494940370,0.204572767,5.976291180,3.43717003,,,21.353,4.945,71.462,10121763,4214803,-0.618731499,0.127330005,35.794159575
32550.136489179,"Hong Kong SAR, China",01-01-2010,5.238095238,,1050,,66.016576756,1.954417706,0.152816057,100,0.15,5973.349278210,,,6689.714285714,2.292890886,4.716598326,4.766666667,0.749459982,,,,1.675357342,0.227385253,0.780907571,,,,72,3.88,,228638668727.291,0.935810566,0.265753150,1.536030650,0.161227062,1.874030828,0.235530734,3.510030031,,,,12.6,6,82.978048780,7024200,0,0.514842272,0.159190685,0.490715832
46160.429791493,"Hong Kong SAR, China",01-01-2017,4.857142857,,1050,,53.281498950,1.571896553,0.132268533,100,0.2,,,,7041.142857143,1.493872439,2.060070156,4.506666667,0.835189998,,,,1.863187194,0.221605092,0.822,,,,89.41594465,,,341273289534.466,0.818202198,0.244548023,1.679865718,0.164462060,2.156897068,0.220789850,3.309890032,,,,7.6,6.3,84.680487805,7393200,0,0.428280264,0.151404798,0.321650345
48537.566888834,"Hong Kong SAR, China",01-01-2018,4.761904762,,1050,,53.850075785,1.637417674,0.142726198,100,0.23,,,,7097.714285714,2.406134320,1.333312605,3.725,0.863300025,,,,1.860872388,0.221195087,0.821718037,,,,90.50739533,3.92,,361731070995.726,0.776450574,0.235500291,1.729612470,0.157376125,2.221291542,0.222046480,3.326240063,,,,7.2,6.4,84.934146341,7452600,0,0.448780060,0.152977645,0.641577854
46109.229994661,"Hong Kong SAR, China",01-01-2020,3.809523810,,1050,,35.330350114,1.616944671,0.158202395,100,0.27,,,,7124.761904762,0.250962021,4.334007778,4.594166667,0.992359996,,,,1.618590951,0.253219694,0.812756538,,,,92.41313602,,,344943149590.058,0.056676850,0.247059286,1.550321102,0.154318675,1.784205079,0.249055788,4.405620098,,,,5.8,6.8,85.497560976,7481000,0,0.021142650,0.149916068,0.293295889
13217.504595111,Hungary,01-01-2010,59.019109687,22.604550978,90530,589,27.001207417,0.303954065,0.123825110,100,13.46,3876.491084071,47880.5,62677.52148,110.460874848,4.855557957,4.929511313,2.216462312,1.128649950,81.281715146,22.587625954,43.527242204,0.644822657,0.208492503,0.689729869,,,,65,2.99,1.021990357,132175349953.713,0.685783744,0.239330947,0.772669375,0.132557839,1.014453888,0.177897826,4.723750114,4.96056747,29.9,29.4,9,13,74.207317073,10000023,3108907,0.894237220,0.131527916,1.381820549
14621.239595676,Hungary,01-01-2017,58.108700416,22.542954197,91260,589,32.186045040,0.090999648,0.114062227,100,14.55,,49449.8,64674.46869,107.253627000,2.348242812,-2.449840292,1.453977088,1.317020059,91.987224771,22.881297521,42.081824109,0.481235713,0.200046286,0.703,,,84.536666667,76.75054712,,1.193552897,143112196040.326,0.796199262,0.209813088,0.535368443,0.143238366,0.636924624,0.197260484,4.614870071,4.61160564,25.6,30.6,9.7,13.5,75.817073171,9787966,2832442,0.536955774,0.110909998,1.634497542
16425.205029969,Hungary,01-01-2018,58.031996494,22.528161297,91260,589,31.378505411,0.055792980,0.123989016,100,13.6,,49202.9,64259.82831,107.117729564,2.850247926,-3.220353563,1.427845218,1.507750034,86.549904337,22.534538802,39.906678271,0.443291485,0.200347409,0.705064595,,,84.966666667,76.07436064,3.42,1.006074802,160565642983.587,0.737417698,0.208318025,0.554466903,0.137300074,0.563642383,0.197632849,4.623439789,4.55037403,19.6,29.6,9.6,13.4,76.065853659,9775564,2800601,0.487242520,0.114200450,0.879673232
16125.609408541,Hungary,01-01-2020,53.875439404,22.496274381,91260,589,25.953719744,0.069760337,0.137092009,100,14.76,,44769.3,59596.52966,106.839239535,3.326743858,-4.176606879,1.497781800,1.593150020,96.004685225,22.865013399,44.159874327,0.538772941,0.220126405,0.683087289,,,85.76375,84.77115202,,1.760573810,157227094449.074,0.836977124,0.226481333,0.490737408,0.136636123,0.469366848,0.208771586,4.155210018,5.15515757,17.8,29.7,9.6,14.5,75.568292683,9750149,2735697,0.389346242,0.103270337,0.820464645
